round_epochs,val_loss,val_accuracy,loss,accuracy,dropout,final_activation,loss_function,lr,num_Nodes,regularizer
201,1.4839258193969727,0.2693965435028076,1.4672554731369019,0.2750786,1,softmax,categorical_crossentropy,0.005,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1076,1.3989781141281128,0.3617097735404968,1.3403313159942627,0.40619668,1,softmax,categorical_crossentropy,0.005,21,None
217,1.4835419654846191,0.2693965435028076,1.4667599201202393,0.2750786,1,softmax,categorical_crossentropy,0.005,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
945,1.3939197063446045,0.36889368295669556,1.3472238779067993,0.40808263,1,softmax,categorical_crossentropy,0.01,9,None
218,1.4830684661865234,0.2693965435028076,1.4664382934570312,0.2750786,1,softmax,categorical_crossentropy,0.01,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
868,1.3883897066116333,0.36889368295669556,1.3428436517715454,0.4077234,1,softmax,categorical_crossentropy,0.01,12,None
201,1.483038067817688,0.2693965435028076,1.4663140773773193,0.2750786,1,softmax,categorical_crossentropy,0.01,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
977,1.3908129930496216,0.37140804529190063,1.3390642404556274,0.4090705,1,softmax,categorical_crossentropy,0.01,15,None
201,1.4830724000930786,0.2693965435028076,1.4662929773330688,0.2750786,1,softmax,categorical_crossentropy,0.01,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
884,1.3922834396362305,0.3670977056026459,1.334145188331604,0.41194433,1,softmax,categorical_crossentropy,0.01,18,None
210,1.482656478881836,0.2693965435028076,1.4657281637191772,0.2750786,1,softmax,categorical_crossentropy,0.01,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
872,1.3950352668762207,0.3757183849811554,1.3377041816711426,0.4076336,1,softmax,categorical_crossentropy,0.01,21,None
201,1.4825869798660278,0.2693965435028076,1.4656339883804321,0.2750786,1,softmax,categorical_crossentropy,0.01,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
762,1.3922382593154907,0.3663793206214905,1.3465322256088257,0.40458015,1,softmax,categorical_crossentropy,0.03,9,None
206,1.4810783863067627,0.2693965435028076,1.463784098625183,0.2750786,1,softmax,categorical_crossentropy,0.03,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
602,1.391944408416748,0.366738498210907,1.3446980714797974,0.4077234,1,softmax,categorical_crossentropy,0.03,12,None
201,1.4812116622924805,0.2693965435028076,1.4639942646026611,0.2750786,1,softmax,categorical_crossentropy,0.03,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
493,1.3877919912338257,0.36781609058380127,1.3368127346038818,0.4052088,1,softmax,categorical_crossentropy,0.03,15,None
204,1.4812853336334229,0.2693965435028076,1.464035987854004,0.2750786,1,softmax,categorical_crossentropy,0.03,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
391,1.398218035697937,0.36925286054611206,1.3472741842269897,0.40332285,1,softmax,categorical_crossentropy,0.03,18,None
201,1.4812779426574707,0.2693965435028076,1.464004397392273,0.2750786,1,softmax,categorical_crossentropy,0.03,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
431,1.4001792669296265,0.37104883790016174,1.3322856426239014,0.4141895,1,softmax,categorical_crossentropy,0.03,21,None
203,1.4813811779022217,0.2693965435028076,1.4641451835632324,0.2750786,1,softmax,categorical_crossentropy,0.03,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
449,1.3954366445541382,0.3656609058380127,1.3519749641418457,0.39398295,1,softmax,categorical_crossentropy,0.06,9,None
203,1.4810891151428223,0.2693965435028076,1.4635363817214966,0.2750786,1,softmax,categorical_crossentropy,0.06,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
453,1.3957842588424683,0.3757183849811554,1.3446040153503418,0.40179613,1,softmax,categorical_crossentropy,0.06,12,None
201,1.4810935258865356,0.2693965435028076,1.463531494140625,0.2750786,1,softmax,categorical_crossentropy,0.06,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
374,1.3916643857955933,0.3760775923728943,1.3400086164474487,0.40341267,1,softmax,categorical_crossentropy,0.06,15,None
201,1.481072187423706,0.2693965435028076,1.4635469913482666,0.2750786,1,softmax,categorical_crossentropy,0.06,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
376,1.4021484851837158,0.3631465435028076,1.3343615531921387,0.4117647,1,softmax,categorical_crossentropy,0.06,18,None
201,1.4810844659805298,0.2693965435028076,1.4635460376739502,0.2750786,1,softmax,categorical_crossentropy,0.06,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
338,1.4001861810684204,0.37212643027305603,1.3354226350784302,0.40889087,1,softmax,categorical_crossentropy,0.06,21,None
203,1.4810703992843628,0.2693965435028076,1.4635720252990723,0.2750786,1,softmax,categorical_crossentropy,0.06,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
411,1.3911232948303223,0.36961206793785095,1.346551775932312,0.40305343,1,softmax,categorical_crossentropy,0.1,9,None
149,1.481134295463562,0.2693965435028076,1.4635343551635742,0.2750786,1,softmax,categorical_crossentropy,0.1,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
457,1.3963348865509033,0.36889368295669556,1.3418720960617065,0.402335,1,softmax,categorical_crossentropy,0.1,12,None
150,1.4811367988586426,0.2693965435028076,1.463525414466858,0.2750786,1,softmax,categorical_crossentropy,0.1,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
390,1.397007942199707,0.37140804529190063,1.344761610031128,0.40242478,1,softmax,categorical_crossentropy,0.1,15,None
168,1.4811279773712158,0.2693965435028076,1.463537573814392,0.2750786,1,softmax,categorical_crossentropy,0.1,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
348,1.405726432800293,0.3728448152542114,1.3392257690429688,0.40574765,1,softmax,categorical_crossentropy,0.1,18,None
166,1.4811257123947144,0.2693965435028076,1.4635288715362549,0.2750786,1,softmax,categorical_crossentropy,0.1,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
359,1.4024862051010132,0.3717672526836395,1.3333090543746948,0.40969914,1,softmax,categorical_crossentropy,0.1,21,None
167,1.4811333417892456,0.2693965435028076,1.46353018283844,0.2750786,1,softmax,categorical_crossentropy,0.1,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
500,1.3938182592391968,0.3753592073917389,1.347962737083435,0.40341267,1,softmax,categorical_crossentropy,0.13,9,None
148,1.4811245203018188,0.2693965435028076,1.4635305404663086,0.2750786,1,softmax,categorical_crossentropy,0.13,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
437,1.3941806554794312,0.3724856376647949,1.349165916442871,0.40179613,1,softmax,categorical_crossentropy,0.13,12,None
150,1.481131672859192,0.2693965435028076,1.463524580001831,0.2750786,1,softmax,categorical_crossentropy,0.13,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
352,1.398847222328186,0.36889368295669556,1.349845290184021,0.4010777,1,softmax,categorical_crossentropy,0.13,15,None
149,1.4811184406280518,0.2693965435028076,1.4635313749313354,0.2750786,1,softmax,categorical_crossentropy,0.13,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
349,1.394493818283081,0.36889368295669556,1.328753113746643,0.41221374,1,softmax,categorical_crossentropy,0.13,18,None
169,1.4811313152313232,0.2693965435028076,1.4635303020477295,0.2750786,1,softmax,categorical_crossentropy,0.13,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
412,1.400546669960022,0.3739224076271057,1.3347288370132446,0.40215537,1,softmax,categorical_crossentropy,0.13,21,None
170,1.4811252355575562,0.2693965435028076,1.4635282754898071,0.2750786,1,softmax,categorical_crossentropy,0.13,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
294,0.1524783819913864,0.2693965435028076,0.15210555493831635,0.27238438,0.1,sigmoid,mean_squared_error,0.005,9,None
241,0.16093532741069794,0.2693965435028076,0.16063280403614044,0.27480915,0.1,sigmoid,mean_squared_error,0.005,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
204,0.15248243510723114,0.2693965435028076,0.15207546949386597,0.2727436,0.1,sigmoid,mean_squared_error,0.005,12,None
226,0.16057074069976807,0.2693965435028076,0.1602654755115509,0.2750786,0.1,sigmoid,mean_squared_error,0.005,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
311,0.15247823297977448,0.2693965435028076,0.1519380658864975,0.27777278,0.1,sigmoid,mean_squared_error,0.005,15,None
209,0.16004392504692078,0.2693965435028076,0.15966667234897614,0.2750786,0.1,sigmoid,mean_squared_error,0.005,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
272,0.15247845649719238,0.2693965435028076,0.15189528465270996,0.27364168,0.1,sigmoid,mean_squared_error,0.005,18,None
201,0.1597372144460678,0.2693965435028076,0.15933245420455933,0.2750786,0.1,sigmoid,mean_squared_error,0.005,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
201,0.15247520804405212,0.2693965435028076,0.1519060730934143,0.27121687,0.1,sigmoid,mean_squared_error,0.005,21,None
201,0.15930691361427307,0.2693965435028076,0.15887930989265442,0.2750786,0.1,sigmoid,mean_squared_error,0.005,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
202,0.15247595310211182,0.2693965435028076,0.15205076336860657,0.2701392,0.1,sigmoid,mean_squared_error,0.01,9,None
201,0.15724554657936096,0.2693965435028076,0.15682336688041687,0.2750786,0.1,sigmoid,mean_squared_error,0.01,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
219,0.1524818241596222,0.2693965435028076,0.151961088180542,0.2703188,0.1,sigmoid,mean_squared_error,0.01,12,None
212,0.1566963642835617,0.2693965435028076,0.15625856816768646,0.2750786,0.1,sigmoid,mean_squared_error,0.01,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
185,0.15248283743858337,0.2693965435028076,0.15195238590240479,0.2729232,0.1,sigmoid,mean_squared_error,0.01,15,None
201,0.1565106362104416,0.2693965435028076,0.1560361087322235,0.2750786,0.1,sigmoid,mean_squared_error,0.01,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
154,0.15248145163059235,0.2693965435028076,0.1518935263156891,0.27489898,0.1,sigmoid,mean_squared_error,0.01,18,None
214,0.15603585541248322,0.2693965435028076,0.15552495419979095,0.27328244,0.1,sigmoid,mean_squared_error,0.01,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
173,0.15248188376426697,0.2693965435028076,0.1518702507019043,0.2738213,0.1,sigmoid,mean_squared_error,0.01,21,None
213,0.1559073030948639,0.2693965435028076,0.15537512302398682,0.27444994,0.1,sigmoid,mean_squared_error,0.01,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
169,0.15249332785606384,0.2693965435028076,0.1519080251455307,0.27777278,0.1,sigmoid,mean_squared_error,0.03,9,None
206,0.15312808752059937,0.2693965435028076,0.15248316526412964,0.27471936,0.1,sigmoid,mean_squared_error,0.03,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
166,0.1524856984615326,0.26616379618644714,0.15185943245887756,0.28037718,0.1,sigmoid,mean_squared_error,0.03,12,None
201,0.15311016142368317,0.2693965435028076,0.15245859324932098,0.27552763,0.1,sigmoid,mean_squared_error,0.03,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1346,0.14342322945594788,0.3717672526836395,0.14202289283275604,0.39227661,0.1,sigmoid,mean_squared_error,0.03,15,None
205,0.1531623750925064,0.2693965435028076,0.1525084227323532,0.27696452,0.1,sigmoid,mean_squared_error,0.03,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
136,0.15249726176261902,0.2711925208568573,0.15178029239177704,0.28370005,0.1,sigmoid,mean_squared_error,0.03,18,None
204,0.1531306505203247,0.2693965435028076,0.15247368812561035,0.27220476,0.1,sigmoid,mean_squared_error,0.03,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
700,0.14473378658294678,0.3530890941619873,0.1428622305393219,0.3777279,0.1,sigmoid,mean_squared_error,0.03,21,None
205,0.15313053131103516,0.2693965435028076,0.1524682193994522,0.27606645,0.1,sigmoid,mean_squared_error,0.03,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
177,0.15248949825763702,0.2697557508945465,0.15182240307331085,0.27301303,0.1,sigmoid,mean_squared_error,0.06,9,None
204,0.15253379940986633,0.2693965435028076,0.15179239213466644,0.27624607,0.1,sigmoid,mean_squared_error,0.06,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
516,0.14482836425304413,0.3534482717514038,0.14367054402828217,0.3710822,0.1,sigmoid,mean_squared_error,0.06,12,None
204,0.1525336503982544,0.2693965435028076,0.15179620683193207,0.27615628,0.1,sigmoid,mean_squared_error,0.06,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
921,0.14439409971237183,0.36781609058380127,0.14174747467041016,0.39649752,0.1,sigmoid,mean_squared_error,0.06,15,None
204,0.15254946053028107,0.2693965435028076,0.15181516110897064,0.27651548,0.1,sigmoid,mean_squared_error,0.06,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
715,0.14444011449813843,0.37033045291900635,0.14166773855686188,0.39182758,0.1,sigmoid,mean_squared_error,0.06,18,None
203,0.15254604816436768,0.2693965435028076,0.15181270241737366,0.27238438,0.1,sigmoid,mean_squared_error,0.06,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
762,0.1440895050764084,0.3746407926082611,0.14072416722774506,0.4012573,0.1,sigmoid,mean_squared_error,0.06,21,None
202,0.15258339047431946,0.2693965435028076,0.15185236930847168,0.27121687,0.1,sigmoid,mean_squared_error,0.06,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
171,0.15248411893844604,0.2693965435028076,0.15176378190517426,0.28019756,0.1,sigmoid,mean_squared_error,0.1,9,None
201,0.15247386693954468,0.2693965435028076,0.15170028805732727,0.27301303,0.1,sigmoid,mean_squared_error,0.1,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
197,0.15248510241508484,0.2693965435028076,0.15175507962703705,0.27606645,0.1,sigmoid,mean_squared_error,0.1,12,None
201,0.15248236060142517,0.2693965435028076,0.15170574188232422,0.27615628,0.1,sigmoid,mean_squared_error,0.1,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
632,0.1441754549741745,0.3627873659133911,0.14173319935798645,0.38940278,0.1,sigmoid,mean_squared_error,0.1,15,None
202,0.15247920155525208,0.2693965435028076,0.15171204507350922,0.27606645,0.1,sigmoid,mean_squared_error,0.1,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1159,0.14378884434700012,0.36781609058380127,0.14188961684703827,0.38994163,0.1,sigmoid,mean_squared_error,0.1,18,None
201,0.15247750282287598,0.2690373659133911,0.15171308815479279,0.27687472,0.1,sigmoid,mean_squared_error,0.1,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
497,0.1447693407535553,0.36063218116760254,0.14130783081054688,0.39443198,0.1,sigmoid,mean_squared_error,0.1,21,None
202,0.15248146653175354,0.2693965435028076,0.1517137587070465,0.27337226,0.1,sigmoid,mean_squared_error,0.1,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
167,0.1524827629327774,0.2693965435028076,0.15174530446529388,0.27705434,0.1,sigmoid,mean_squared_error,0.13,9,None
202,0.15247389674186707,0.2693965435028076,0.15169218182563782,0.2699596,0.1,sigmoid,mean_squared_error,0.13,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
589,0.14433079957962036,0.36853447556495667,0.1422429233789444,0.39057028,0.1,sigmoid,mean_squared_error,0.13,12,None
208,0.15248225629329681,0.2693965435028076,0.15169481933116913,0.27094746,0.1,sigmoid,mean_squared_error,0.13,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
528,0.1447465866804123,0.36135056614875793,0.14134518802165985,0.39039066,0.1,sigmoid,mean_squared_error,0.13,15,None
202,0.1524786353111267,0.2693965435028076,0.15169401466846466,0.27750337,0.1,sigmoid,mean_squared_error,0.13,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
203,0.15255974233150482,0.2693965435028076,0.15175043046474457,0.275348,0.1,sigmoid,mean_squared_error,0.13,18,None
203,0.15247759222984314,0.2690373659133911,0.1516982465982437,0.2687023,0.1,sigmoid,mean_squared_error,0.13,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
546,0.14431385695934296,0.3724856376647949,0.14060784876346588,0.40449035,0.1,sigmoid,mean_squared_error,0.13,21,None
208,0.1524779051542282,0.2693965435028076,0.15169474482536316,0.280467,0.1,sigmoid,mean_squared_error,0.13,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
157,1.48101806640625,0.2693965435028076,1.4646573066711426,0.2764257,0.1,sigmoid,categorical_crossentropy,0.005,9,None
208,1.4892587661743164,0.2693965435028076,1.4743330478668213,0.2750786,0.1,sigmoid,categorical_crossentropy,0.005,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
145,1.4809054136276245,0.2693965435028076,1.463871717453003,0.27471936,0.1,sigmoid,categorical_crossentropy,0.005,12,None
229,1.4877325296401978,0.2693965435028076,1.4726269245147705,0.2750786,0.1,sigmoid,categorical_crossentropy,0.005,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
136,1.4807296991348267,0.2693965435028076,1.4640169143676758,0.275348,0.1,sigmoid,categorical_crossentropy,0.005,15,None
201,1.4874143600463867,0.2693965435028076,1.4717422723770142,0.2750786,0.1,sigmoid,categorical_crossentropy,0.005,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
131,1.4805784225463867,0.2693965435028076,1.4633845090866089,0.27166593,0.1,sigmoid,categorical_crossentropy,0.005,18,None
201,1.4867303371429443,0.2693965435028076,1.4708242416381836,0.2750786,0.1,sigmoid,categorical_crossentropy,0.005,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
128,1.4806238412857056,0.2693965435028076,1.462786078453064,0.27453974,0.1,sigmoid,categorical_crossentropy,0.005,21,None
201,1.4862006902694702,0.2693965435028076,1.4699783325195312,0.2750786,0.1,sigmoid,categorical_crossentropy,0.005,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
127,1.4804750680923462,0.2693965435028076,1.463658332824707,0.2727436,0.1,sigmoid,categorical_crossentropy,0.01,9,None
201,1.485715627670288,0.2693965435028076,1.470172643661499,0.2750786,0.1,sigmoid,categorical_crossentropy,0.01,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1020,1.4007291793823242,0.3556034564971924,1.3885444402694702,0.36353838,0.1,sigmoid,categorical_crossentropy,0.01,12,None
201,1.485180377960205,0.2693965435028076,1.4696627855300903,0.2750786,0.1,sigmoid,categorical_crossentropy,0.01,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1218,1.3939409255981445,0.36961206793785095,1.3785310983657837,0.37970364,0.1,sigmoid,categorical_crossentropy,0.01,15,None
201,1.4846889972686768,0.2693965435028076,1.4682697057724,0.2750786,0.1,sigmoid,categorical_crossentropy,0.01,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1239,1.3943644762039185,0.3653017282485962,1.3713843822479248,0.3742254,0.1,sigmoid,categorical_crossentropy,0.01,18,None
